Customer_id,State,Population,Age,Gender,Churn,Contract,InternetService,Tenure,PaymentMethod,Region,Average_Income
S952354,MI,5015,55,Male,False,Month-to-month,DSL,52.0,Electronic Check,MI,"$56,813"
T474901,ID,563,48,Male,False,Two Year,Fiber Optic,66.0,Mailed Check,ID,"$54,537"
R243729,CA,938,26,Male,False,Month-to-month,Fiber Optic,69.0,Credit Card (automatic),CA,"$77,339"
G480012,WA,16518,72,Female,False,Month-to-month,Fiber Optic,55.0,Bank Transfer(automatic),WA,"$75,698"
F180372,NY,14676,19,Female,False,Month-to-month,Fiber Optic,54.0,Electronic Check,NY,"$78,089"
X130405,MD,2131,18,Nonbinary,False,Month-to-month,Fiber Optic,66.0,Bank Transfer(automatic),MD,"$70,730"
T470172,TN,1394,38,Male,False,Two Year,Fiber Optic,42.0,Electronic Check,TN,"$58,279"
S907944,KS,496,24,Female,False,Two Year,Fiber Optic,52.0,Credit Card (automatic),KS,"$60,152"
W375700,MN,8354,30,Male,False,Two Year,Fiber Optic,65.0,Credit Card (automatic),MN,"$68,010"
N516432,MT,167,20,Female,False,Two Year,Fiber Optic,71.0,Mailed Check,MT,"$57,719"
D561564,NH,4498,87,Female,False,Two Year,Fiber Optic,54.0,Mailed Check,NH,"$74,663"
H802305,TN,510,38,Female,False,Month-to-month,Fiber Optic,64.0,Mailed Check,TN,"$58,279"
G752725,OR,7117,42,Male,False,Month-to-month,Fiber Optic,58.0,Mailed Check,OR,"$62,767"
Z742463,NJ,3874,51,Male,False,Month-to-month,Fiber Optic,44.0,Electronic Check,NJ,"$78,700"
F571515,MN,671,89,Female,False,Month-to-month,Fiber Optic,55.0,Mailed Check,MN,"$68,010"
P143248,NM,7174,58,Male,False,Month-to-month,DSL,54.0,Bank Transfer(automatic),NM,"$51,500"
N466112,NY,59607,60,Female,False,Month-to-month,Fiber Optic,59.0,Bank Transfer(automatic),NY,"$78,089"
U616070,WA,15415,61,Male,False,Month-to-month,Fiber Optic,72.0,Credit Card (automatic),WA,"$75,698"
D138886,OH,21130,48,Female,True,Month-to-month,DSL,42.0,Bank Transfer(automatic),OH,"$57,880"
X449851,SC,1444,86,Male,False,Two Year,Fiber Optic,58.0,Credit Card (automatic),SC,"$53,320"
Z818750,FL,0,82,Female,False,One year,Fiber Optic,67.0,Bank Transfer(automatic),FL,"$63,597"
T788611,NH,10389,42,Male,False,Two Year,Fiber Optic,64.0,Credit Card (automatic),NH,"$74,663"
F185505,WA,32204,53,Female,False,Month-to-month,Fiber Optic,56.0,Electronic Check,WA,"$75,698"
F780524,PA,7633,35,Female,False,Two Year,Fiber Optic,57.0,Electronic Check,PA,"$65,167"
Z53820,IN,2848,53,Male,False,One year,DSL,70.0,Bank Transfer(automatic),IN,"$57,930"
P478450,SD,1997,73,Male,False,Month-to-month,Fiber Optic,57.0,Bank Transfer(automatic),SD,"$65,806"
T81402,GA,2498,49,Female,False,One year,DSL,61.0,Credit Card (automatic),GA,"$57,129"
K958078,TX,44352,70,Female,False,Two Year,Fiber Optic,70.0,Electronic Check,TX,"$61,985"
K534632,MO,1451,55,Female,False,One year,Fiber Optic,66.0,Electronic Check,MO,"$56,551"
J259851,FL,5256,30,Female,False,Two Year,DSL,69.0,Bank Transfer(automatic),FL,"$63,597"
E994144,KY,4596,83,Male,False,Two Year,Fiber Optic,53.0,Electronic Check,KY,"$52,109"
F363929,IL,3831,69,Male,False,Month-to-month,DSL,63.0,Electronic Check,IL,"$68,822"
D533301,NY,42868,32,Male,False,Month-to-month,Fiber Optic,53.0,Bank Transfer(automatic),NY,"$78,089"
N404807,PA,17119,31,Female,False,Two Year,Fiber Optic,60.0,Electronic Check,PA,"$65,167"
R29520,VA,33723,48,Female,False,Two Year,Fiber Optic,59.0,Electronic Check,VA,"$68,211"
P01863,TX,80143,32,Female,False,One year,Fiber Optic,70.0,Mailed Check,TX,"$61,985"
I301776,CA,18720,81,Male,True,Month-to-month,DSL,71.0,Electronic Check,CA,"$77,339"
Y908340,NE,1445,27,Male,False,Two Year,Fiber Optic,61.0,Mailed Check,NE,"$63,321"
B94067,UT,702,62,Female,False,Month-to-month,Fiber Optic,61.0,Electronic Check,UT,"$57,925"
O995027,IL,39478,69,Female,False,Month-to-month,Fiber Optic,65.0,Bank Transfer(automatic),IL,"$68,822"
R468320,WV,444,34,Female,True,Month-to-month,DSL,68.0,Electronic Check,WV,"$49,169"
F288388,MI,2771,87,Male,False,One year,Fiber Optic,46.0,Mailed Check,MI,"$56,813"
X181596,PA,2302,24,Male,False,Month-to-month,Fiber Optic,69.0,Electronic Check,PA,"$65,167"
P822042,NY,4739,21,Male,False,Two Year,Fiber Optic,52.0,Mailed Check,NY,"$78,089"
S129672,NC,6470,67,Nonbinary,True,Month-to-month,Fiber Optic,61.0,Mailed Check,NC,"$57,416"
B507395,NC,2865,29,Male,False,One year,DSL,52.0,Credit Card (automatic),NC,"$57,416"
J988002,PA,273,18,Female,True,Month-to-month,Fiber Optic,56.0,Electronic Check,PA,"$65,167"
D223410,IL,268,46,Male,False,Month-to-month,Fiber Optic,70.0,Mailed Check,IL,"$68,822"
A301811,MT,17881,59,Female,False,Month-to-month,Fiber Optic,71.0,Bank Transfer(automatic),MT,"$57,719"
K720086,MI,11885,88,Male,False,One year,Fiber Optic,62.0,Mailed Check,MI,"$56,813"
J480465,OK,96,89,Female,True,Month-to-month,Fiber Optic,59.0,Electronic Check,OK,"$54,998"
M385259,CA,21732,68,Male,False,Two Year,Fiber Optic,53.0,Electronic Check,CA,"$77,339"
W757111,CA,23612,36,Female,False,Two Year,Fiber Optic,56.0,Electronic Check,CA,"$77,339"
G320395,IL,341,18,Nonbinary,False,Two Year,DSL,71.0,Electronic Check,IL,"$68,822"
L683375,IL,7570,30,Female,False,Month-to-month,Fiber Optic,58.0,Electronic Check,IL,"$68,822"
M686165,TX,56,23,Female,False,One year,Fiber Optic,70.0,Mailed Check,TX,"$61,985"
L599723,OH,1149,55,Male,True,Month-to-month,Fiber Optic,54.0,Electronic Check,OH,"$57,880"
L844920,OH,172,29,Male,False,One year,Fiber Optic,50.0,Bank Transfer(automatic),OH,"$57,880"
Y247087,FL,28319,83,Male,False,Month-to-month,Fiber Optic,44.0,Credit Card (automatic),FL,"$63,597"
Q348067,NE,492,44,Male,False,Two Year,DSL,56.0,Bank Transfer(automatic),NE,"$63,321"
E390384,NJ,9593,77,Male,False,Month-to-month,Fiber Optic,63.0,Electronic Check,NJ,"$78,700"
Z888971,AL,375,31,Female,False,Month-to-month,Fiber Optic,65.0,Credit Card (automatic),AL,"$50,637"
I702999,NV,5381,52,Male,False,One year,Fiber Optic,61.0,Electronic Check,NV,"$61,282"
U369695,IL,604,36,Male,False,Two Year,Fiber Optic,57.0,Electronic Check,IL,"$68,822"
Q248113,IL,391,63,Female,False,Month-to-month,DSL,66.0,Mailed Check,IL,"$68,822"
Y934084,NY,1703,30,Male,False,Month-to-month,Fiber Optic,46.0,Credit Card (automatic),NY,"$78,089"
C618119,OK,4800,66,Male,False,Month-to-month,DSL,64.0,Credit Card (automatic),OK,"$54,998"
U736444,AR,284,24,Male,False,Two Year,DSL,65.0,Electronic Check,AR,"$51,787"
M275292,AL,22096,76,Female,False,Two Year,Fiber Optic,65.0,Mailed Check,AL,"$50,637"
V599639,KS,748,69,Female,False,One year,Fiber Optic,70.0,Credit Card (automatic),KS,"$60,152"
R269337,WA,1842,59,Female,False,Month-to-month,Fiber Optic,52.0,Electronic Check,WA,"$75,698"
Q925183,IN,4420,83,Female,False,One year,DSL,51.0,Bank Transfer(automatic),IN,"$57,930"
B894308,IN,749,82,Female,False,Two Year,Fiber Optic,70.0,Electronic Check,IN,"$57,930"
J219576,VA,1346,37,Female,False,One year,DSL,59.0,Electronic Check,VA,"$68,211"
K284366,ME,7562,64,Male,False,Two Year,Fiber Optic,59.0,Credit Card (automatic),ME,"$59,463"
V384695,PA,1151,28,Female,False,Two Year,Fiber Optic,65.0,Credit Card (automatic),PA,"$65,167"
S697564,PA,3526,23,Male,False,Two Year,Fiber Optic,61.0,Bank Transfer(automatic),PA,"$65,167"
V601914,KY,1069,43,Female,False,Two Year,DSL,61.0,Credit Card (automatic),KY,"$52,109"
J280246,IA,2332,29,Female,False,Month-to-month,Fiber Optic,67.0,Electronic Check,IA,"$58,905"
W477705,TX,9361,58,Male,False,One year,Fiber Optic,44.0,Electronic Check,TX,"$61,985"
K874544,NY,15515,46,Female,False,Month-to-month,Fiber Optic,54.0,Mailed Check,NY,"$78,089"
F132006,PA,162,89,Male,False,Month-to-month,Fiber Optic,71.0,Credit Card (automatic),PA,"$65,167"
W575617,NC,2973,76,Male,False,Two Year,DSL,37.0,Bank Transfer(automatic),NC,"$57,416"
L388163,CA,193,82,Male,False,Two Year,Fiber Optic,54.0,Bank Transfer(automatic),CA,"$77,339"
N21173,CA,454,74,Female,False,Two Year,DSL,49.0,Bank Transfer(automatic),CA,"$77,339"
J422302,AL,1991,83,Male,False,Month-to-month,Fiber Optic,72.0,Bank Transfer(automatic),AL,"$50,637"
S749342,AL,2984,38,Female,False,One year,DSL,72.0,Mailed Check,AL,"$50,637"
Z974546,PA,3185,69,Female,False,One year,Fiber Optic,65.0,Credit Card (automatic),PA,"$65,167"
Z929463,CA,1520,76,Female,False,Month-to-month,Fiber Optic,69.0,Mailed Check,CA,"$77,339"
H875358,WA,687,71,Female,False,Month-to-month,Fiber Optic,70.0,Credit Card (automatic),WA,"$75,698"
K516166,CA,776,66,Male,False,Month-to-month,Fiber Optic,60.0,Credit Card (automatic),CA,"$77,339"
C615849,LA,432,82,Male,False,Month-to-month,Fiber Optic,71.0,Electronic Check,LA,"$54,622"
D73867,TX,25052,43,Female,False,Month-to-month,DSL,67.0,Bank Transfer(automatic),TX,"$61,985"
H251041,WV,1649,45,Male,False,Two Year,Fiber Optic,58.0,Electronic Check,WV,"$49,169"
J541237,TN,3029,74,Female,False,Month-to-month,Fiber Optic,53.0,Mailed Check,TN,"$58,279"
K632391,GA,2035,41,Male,False,Month-to-month,DSL,69.0,Bank Transfer(automatic),GA,"$57,129"
P36822,CA,1493,21,Male,False,Month-to-month,Fiber Optic,69.0,Mailed Check,CA,"$77,339"
Y259434,AK,1353,68,Female,False,Month-to-month,Fiber Optic,62.0,Credit Card (automatic),AK,"$68,919"
A764645,TX,999,27,Male,False,Month-to-month,Fiber Optic,46.0,Electronic Check,TX,"$61,985"
K795552,IN,11850,60,Female,False,Month-to-month,DSL,57.0,Electronic Check,IN,"$57,930"
T638317,TX,40778,53,Female,True,Month-to-month,DSL,69.0,Credit Card (automatic),TX,"$61,985"
L695141,NM,110,55,Male,False,Month-to-month,Fiber Optic,57.0,Bank Transfer(automatic),NM,"$51,500"
X696049,NC,8701,51,Female,False,Two Year,Fiber Optic,64.0,Bank Transfer(automatic),NC,"$57,416"
U99057,MO,9647,61,Female,False,Month-to-month,DSL,63.0,Electronic Check,MO,"$56,551"
R941342,OH,6019,53,Female,False,Month-to-month,Fiber Optic,68.0,Mailed Check,OH,"$57,880"
Z232087,VA,8075,51,Female,False,Month-to-month,DSL,64.0,Electronic Check,VA,"$68,211"
S342275,MT,148,37,Female,False,One year,Fiber Optic,63.0,Bank Transfer(automatic),MT,"$57,719"
Z962291,IN,439,63,Male,False,Month-to-month,Fiber Optic,65.0,Credit Card (automatic),IN,"$57,930"
C383896,VA,2698,44,Female,False,Month-to-month,DSL,70.0,Mailed Check,VA,"$68,211"
H687284,NC,1878,63,Male,False,Month-to-month,Fiber Optic,44.0,Mailed Check,NC,"$57,416"
X605163,WV,827,54,Male,True,Month-to-month,DSL,49.0,Electronic Check,WV,"$49,169"
U724245,IN,24,76,Male,False,One year,DSL,68.0,Electronic Check,IN,"$57,930"
C637798,NC,1464,64,Male,False,Month-to-month,Fiber Optic,70.0,Bank Transfer(automatic),NC,"$57,416"
Q531994,AL,2159,70,Male,False,Month-to-month,DSL,59.0,Credit Card (automatic),AL,"$50,637"
K901994,IA,2713,41,Female,False,One year,Fiber Optic,69.0,Credit Card (automatic),IA,"$58,905"
E813683,MN,2087,58,Male,False,One year,Fiber Optic,43.0,Electronic Check,MN,"$68,010"
L219105,TN,7714,55,Female,False,Month-to-month,DSL,57.0,Mailed Check,TN,"$58,279"
H908247,ME,508,31,Female,False,Month-to-month,Fiber Optic,52.0,Electronic Check,ME,"$59,463"
J588514,TN,95,44,Female,False,Month-to-month,Fiber Optic,65.0,Electronic Check,TN,"$58,279"
V483573,MI,14693,78,Female,False,Month-to-month,Fiber Optic,62.0,Bank Transfer(automatic),MI,"$56,813"
P359684,NC,2383,86,Male,False,Month-to-month,Fiber Optic,68.0,Credit Card (automatic),NC,"$57,416"
S217877,PA,465,50,Male,False,Month-to-month,Fiber Optic,49.0,Mailed Check,PA,"$65,167"
G280276,VA,2124,88,Male,False,One year,Fiber Optic,66.0,Credit Card (automatic),VA,"$68,211"
H765008,MN,30211,53,Female,False,One year,DSL,68.0,Electronic Check,MN,"$68,010"
A79548,GA,14645,67,Male,False,Month-to-month,Fiber Optic,38.0,Electronic Check,GA,"$57,129"
Y50015,NY,2405,67,Male,False,Month-to-month,Fiber Optic,63.0,Credit Card (automatic),NY,"$78,089"
E444344,KY,0,26,Female,False,Month-to-month,DSL,57.0,Bank Transfer(automatic),KY,"$52,109"
N392260,TX,17516,80,Female,False,Two Year,Fiber Optic,70.0,Credit Card (automatic),TX,"$61,985"
A767144,ID,16819,58,Female,False,Month-to-month,Fiber Optic,69.0,Electronic Check,ID,"$54,537"
N761090,CO,5582,29,Male,True,Month-to-month,DSL,70.0,Bank Transfer(automatic),CO,"$74,167"
J636797,TX,35643,19,Female,False,One year,DSL,61.0,Credit Card (automatic),TX,"$61,985"
F236627,PA,11611,34,Male,False,Month-to-month,Fiber Optic,46.0,Electronic Check,PA,"$65,167"
Z18210,MO,698,81,Female,False,Month-to-month,Fiber Optic,71.0,Electronic Check,MO,"$56,551"
B959713,TN,17654,65,Female,False,Two Year,DSL,58.0,Mailed Check,TN,"$58,279"
X503544,OH,7289,73,Male,True,Month-to-month,DSL,47.0,Credit Card (automatic),OH,"$57,880"
J32230,MI,22795,75,Male,False,Two Year,Fiber Optic,68.0,Bank Transfer(automatic),MI,"$56,813"
V163590,FL,30746,67,Male,True,Month-to-month,DSL,63.0,Credit Card (automatic),FL,"$63,597"
K918324,OR,40131,29,Male,False,Two Year,Fiber Optic,63.0,Credit Card (automatic),OR,"$62,767"
O342390,CO,1517,56,Female,False,Month-to-month,Fiber Optic,69.0,Mailed Check,CO,"$74,167"
R194134,UT,388,73,Female,False,Month-to-month,Fiber Optic,46.0,Electronic Check,UT,"$57,925"
S580963,IA,1760,46,Male,False,One year,Fiber Optic,65.0,Mailed Check,IA,"$58,905"
A822901,IA,186,38,Female,False,Month-to-month,Fiber Optic,66.0,Credit Card (automatic),IA,"$58,905"
C09877,NJ,3072,77,Male,False,Month-to-month,Fiber Optic,69.0,Bank Transfer(automatic),NJ,"$78,700"
S95379,FL,75306,23,Male,False,Month-to-month,DSL,56.0,Electronic Check,FL,"$63,597"
S459186,VA,6137,79,Female,False,One year,Fiber Optic,60.0,Mailed Check,VA,"$68,211"
F466108,FL,62043,68,Male,False,Two Year,Fiber Optic,41.0,Credit Card (automatic),FL,"$63,597"
S542395,NY,163,41,Female,False,Month-to-month,Fiber Optic,62.0,Credit Card (automatic),NY,"$78,089"
M474053,WI,7070,43,Male,False,One year,Fiber Optic,63.0,Electronic Check,WI,"$61,210"
F873880,PA,17218,66,Female,False,Month-to-month,DSL,57.0,Electronic Check,PA,"$65,167"
P294249,VT,5111,28,Male,False,Two Year,Fiber Optic,66.0,Electronic Check,VT,"$63,206"
B651452,IA,3525,23,Male,False,One year,Fiber Optic,61.0,Mailed Check,IA,"$58,905"
Y304175,TX,41901,32,Female,False,Month-to-month,Fiber Optic,62.0,Electronic Check,TX,"$61,985"
P172027,FL,60781,46,Female,False,One year,DSL,64.0,Mailed Check,FL,"$63,597"
I229526,PA,3456,87,Male,False,One year,Fiber Optic,65.0,Credit Card (automatic),PA,"$65,167"
I50381,MO,398,67,Male,False,Month-to-month,DSL,60.0,Electronic Check,MO,"$56,551"
B961799,UT,2653,24,Female,False,Two Year,Fiber Optic,52.0,Mailed Check,UT,"$57,925"
L686238,KY,18,33,Male,False,Month-to-month,Fiber Optic,66.0,Mailed Check,KY,"$52,109"
I137232,OH,20338,79,Female,False,One year,DSL,72.0,Credit Card (automatic),OH,"$57,880"
C632765,KS,4731,63,Male,False,Two Year,DSL,60.0,Credit Card (automatic),KS,"$60,152"
O597847,IN,4207,73,Male,False,Month-to-month,Fiber Optic,72.0,Credit Card (automatic),IN,"$57,930"
J108460,WV,1208,21,Male,False,Two Year,Fiber Optic,58.0,Credit Card (automatic),WV,"$49,169"
M68775,MA,281,43,Female,False,Month-to-month,Fiber Optic,62.0,Mailed Check,MA,"$84,945"
Q901861,NH,2190,44,Male,False,One year,DSL,68.0,Credit Card (automatic),NH,"$74,663"
Y380824,WA,171,48,Male,False,Month-to-month,Fiber Optic,65.0,Electronic Check,WA,"$75,698"
S144940,TN,22947,42,Male,False,One year,Fiber Optic,65.0,Credit Card (automatic),TN,"$58,279"
V837342,FL,8272,31,Male,False,One year,Fiber Optic,61.0,Mailed Check,FL,"$63,597"
M639958,NC,7941,21,Male,False,One year,Fiber Optic,50.0,Electronic Check,NC,"$57,416"
Y778987,OR,2074,56,Female,False,One year,Fiber Optic,63.0,Mailed Check,OR,"$62,767"
S421624,FL,18518,68,Male,False,Month-to-month,Fiber Optic,63.0,Mailed Check,FL,"$63,597"
T675703,IN,36245,20,Male,False,Two Year,Fiber Optic,61.0,Mailed Check,IN,"$57,930"
X555613,TX,190,19,Female,False,Month-to-month,Fiber Optic,70.0,Electronic Check,TX,"$61,985"
G213314,AL,12141,27,Male,False,Month-to-month,Fiber Optic,58.0,Mailed Check,AL,"$50,637"
A31278,MI,14700,53,Female,False,Month-to-month,Fiber Optic,65.0,Mailed Check,MI,"$56,813"
F721899,GA,10516,58,Male,False,Month-to-month,Fiber Optic,65.0,Electronic Check,GA,"$57,129"
S121250,KY,1645,58,Female,False,Month-to-month,Fiber Optic,58.0,Electronic Check,KY,"$52,109"
C843272,CA,52394,21,Male,False,One year,DSL,71.0,Mailed Check,CA,"$77,339"
N471252,NC,1162,87,Male,False,Month-to-month,DSL,61.0,Electronic Check,NC,"$57,416"
R938984,MA,761,33,Male,False,Month-to-month,DSL,62.0,Bank Transfer(automatic),MA,"$84,945"
Z272227,MN,10045,27,Male,False,Two Year,DSL,62.0,Electronic Check,MN,"$68,010"
R282758,WV,2230,18,Male,False,Two Year,Fiber Optic,63.0,Bank Transfer(automatic),WV,"$49,169"
K966365,DE,1301,30,Female,False,Month-to-month,Fiber Optic,67.0,Credit Card (automatic),DE,"$61,387"
W295340,CT,19551,80,Female,False,Month-to-month,Fiber Optic,67.0,Electronic Check,CT,"$84,972"
L10778,CT,14191,49,Female,False,One year,DSL,53.0,Electronic Check,CT,"$84,972"
M645601,SC,2965,76,Male,False,Month-to-month,Fiber Optic,56.0,Electronic Check,SC,"$53,320"
T913744,TN,36,47,Male,False,One year,DSL,65.0,Electronic Check,TN,"$58,279"
M782473,IL,1912,31,Male,False,Two Year,Fiber Optic,50.0,Credit Card (automatic),IL,"$68,822"
H220560,NY,6581,62,Male,False,Month-to-month,Fiber Optic,71.0,Electronic Check,NY,"$78,089"
C451458,WI,258,59,Female,False,Two Year,DSL,67.0,Electronic Check,WI,"$61,210"
H671131,PA,4155,62,Female,False,Month-to-month,Fiber Optic,42.0,Mailed Check,PA,"$65,167"
V210365,NC,26999,35,Female,False,One year,Fiber Optic,60.0,Mailed Check,NC,"$57,416"
F97446,NJ,53686,89,Female,False,Month-to-month,DSL,55.0,Electronic Check,NJ,"$78,700"
Q346035,NM,2874,28,Female,False,Month-to-month,DSL,52.0,Credit Card (automatic),NM,"$51,500"
O472020,CT,3767,25,Female,False,Month-to-month,Fiber Optic,56.0,Bank Transfer(automatic),CT,"$84,972"
O285068,IL,2387,23,Male,False,Month-to-month,DSL,68.0,Electronic Check,IL,"$68,822"
A166320,OH,1524,19,Female,False,One year,Fiber Optic,68.0,Bank Transfer(automatic),OH,"$57,880"
L817058,PA,163,31,Male,False,One year,Fiber Optic,66.0,Credit Card (automatic),PA,"$65,167"
N251690,WV,105,33,Male,False,Month-to-month,Fiber Optic,56.0,Electronic Check,WV,"$49,169"
O463456,AL,21,62,Female,False,Month-to-month,Fiber Optic,55.0,Bank Transfer(automatic),AL,"$50,637"
K568524,TN,56641,55,Male,False,Two Year,Fiber Optic,52.0,Electronic Check,TN,"$58,279"
Y472740,TX,1209,29,Male,False,Two Year,DSL,68.0,Credit Card (automatic),TX,"$61,985"
Q690485,MN,539,87,Female,False,One year,DSL,72.0,Mailed Check,MN,"$68,010"
Q980177,NY,27419,62,Female,False,Month-to-month,Fiber Optic,48.0,Mailed Check,NY,"$78,089"
G581987,IN,5025,28,Female,False,One year,Fiber Optic,57.0,Electronic Check,IN,"$57,930"
D404489,CA,7611,75,Male,False,Two Year,Fiber Optic,62.0,Credit Card (automatic),CA,"$77,339"
U456991,NM,46995,60,Male,False,Month-to-month,Fiber Optic,46.0,Mailed Check,NM,"$51,500"
J466016,PA,34744,60,Female,False,Two Year,Fiber Optic,70.0,Mailed Check,PA,"$65,167"
O362996,WI,1302,32,Female,False,One year,Fiber Optic,59.0,Mailed Check,WI,"$61,210"
S377705,CA,843,43,Nonbinary,False,One year,Fiber Optic,60.0,Mailed Check,CA,"$77,339"
M662759,NY,15033,46,Male,False,Month-to-month,Fiber Optic,59.0,Mailed Check,NY,"$78,089"
F520630,AZ,8510,83,Female,False,One year,Fiber Optic,38.0,Electronic Check,AZ,"$56,667"
C612366,AK,1705,38,Male,False,Two Year,DSL,65.0,Electronic Check,AK,"$68,919"
V251779,SC,39,20,Female,False,Month-to-month,DSL,60.0,Mailed Check,SC,"$53,320"
Z129927,CA,8981,33,Male,False,Two Year,Fiber Optic,64.0,Bank Transfer(automatic),CA,"$77,339"
V378021,NM,17768,89,Male,False,Month-to-month,Fiber Optic,58.0,Bank Transfer(automatic),NM,"$51,500"
O599935,MI,30226,76,Male,False,Month-to-month,Fiber Optic,50.0,Electronic Check,MI,"$56,813"
E970987,KY,1635,33,Female,False,Month-to-month,Fiber Optic,62.0,Bank Transfer(automatic),KY,"$52,109"
Y470985,PA,378,34,Female,False,Month-to-month,Fiber Optic,54.0,Bank Transfer(automatic),PA,"$65,167"
M255421,PA,2409,67,Female,False,Two Year,Fiber Optic,45.0,Bank Transfer(automatic),PA,"$65,167"
G28056,OR,2596,18,Male,False,One year,Fiber Optic,66.0,Electronic Check,OR,"$62,767"
I124834,PA,753,32,Female,False,Two Year,Fiber Optic,68.0,Electronic Check,PA,"$65,167"
V710840,MN,660,64,Male,False,Month-to-month,DSL,67.0,Electronic Check,MN,"$68,010"
D793723,IA,2119,74,Male,False,Two Year,DSL,56.0,Bank Transfer(automatic),IA,"$58,905"
P494811,MT,95,48,Male,False,Two Year,DSL,59.0,Electronic Check,MT,"$57,719"
O907259,TX,4555,31,Male,False,Month-to-month,Fiber Optic,58.0,Credit Card (automatic),TX,"$61,985"
C960158,NY,1143,54,Male,False,One year,DSL,70.0,Mailed Check,NY,"$78,089"
U391073,NY,8688,69,Male,False,Month-to-month,Fiber Optic,60.0,Bank Transfer(automatic),NY,"$78,089"
I941154,IL,870,58,Female,False,Month-to-month,Fiber Optic,68.0,Credit Card (automatic),IL,"$68,822"
C432978,WV,2576,64,Male,False,One year,Fiber Optic,64.0,Credit Card (automatic),WV,"$49,169"
J155263,NY,2952,18,Female,False,Month-to-month,DSL,67.0,Mailed Check,NY,"$78,089"
