Customer_id,State,Population,Age,Gender,Churn,Contract,InternetService,Tenure,PaymentMethod
M170761,AL,3099,89,Male,False,Two Year,Fiber Optic,61.0,Bank Transfer(automatic)
I488605,OH,13865,81,Male,False,Two Year,Fiber Optic,54.0,Electronic Check
Q206821,NY,4357,84,Female,True,Month-to-month,DSL,44.0,Electronic Check
W965504,SC,1593,77,Female,False,Month-to-month,Fiber Optic,65.0,Bank Transfer(automatic)
R17437,WY,256,20,Female,False,Two Year,DSL,39.0,Electronic Check
C129717,TX,1274,28,Female,False,One year,Fiber Optic,36.0,Bank Transfer(automatic)
Z494784,NC,4841,28,Female,False,Month-to-month,DSL,61.0,Mailed Check
M105252,NY,2706,39,Female,False,One year,Fiber Optic,49.0,Mailed Check
E520181,VT,1197,64,Male,False,Month-to-month,Fiber Optic,59.0,Electronic Check
Q937859,OR,4993,25,Female,False,One year,Fiber Optic,72.0,Electronic Check
S300408,WA,3993,48,Female,False,One year,Fiber Optic,41.0,Electronic Check
N634323,WV,1588,80,Female,False,Month-to-month,Fiber Optic,71.0,Credit Card (automatic)
L275972,FL,24813,33,Male,False,Month-to-month,Fiber Optic,67.0,Bank Transfer(automatic)
D905118,CA,6402,66,Female,False,Month-to-month,Fiber Optic,59.0,Credit Card (automatic)
S988571,WV,25,25,Female,False,Month-to-month,DSL,63.0,Electronic Check
Q642363,MA,1759,70,Male,False,Two Year,Fiber Optic,62.0,Credit Card (automatic)
H396745,IL,28924,33,Female,False,Month-to-month,Fiber Optic,65.0,Bank Transfer(automatic)
W87449,IL,987,31,Male,False,Two Year,Fiber Optic,64.0,Electronic Check
I580698,MD,2964,66,Female,False,One year,Fiber Optic,52.0,Electronic Check
N522883,VA,59324,49,Male,False,Month-to-month,DSL,49.0,Bank Transfer(automatic)
C35778,VA,24438,79,Female,False,Two Year,Fiber Optic,67.0,Electronic Check
B980720,CA,12923,77,Female,False,Month-to-month,Fiber Optic,72.0,Mailed Check
P15322,WA,1068,23,Male,False,One year,Fiber Optic,71.0,Electronic Check
F757012,AR,587,63,Female,False,Month-to-month,Fiber Optic,48.0,Electronic Check
D745773,VT,2577,86,Female,False,Month-to-month,DSL,46.0,Mailed Check
T130709,WI,30933,89,Female,False,Month-to-month,Fiber Optic,70.0,Bank Transfer(automatic)
B83164,PA,203,58,Female,False,Month-to-month,Fiber Optic,71.0,Electronic Check
P484759,IL,13259,40,Male,False,Two Year,Fiber Optic,57.0,Mailed Check
K43066,IA,16455,62,Female,False,Month-to-month,Fiber Optic,67.0,Credit Card (automatic)
E936988,OK,32812,38,Female,False,Two Year,Fiber Optic,65.0,Bank Transfer(automatic)
K299226,MI,193,88,Male,False,Two Year,Fiber Optic,59.0,Mailed Check
C112139,ME,713,87,Male,False,Month-to-month,Fiber Optic,64.0,Electronic Check
T377657,NJ,4334,53,Female,False,One year,Fiber Optic,56.0,Electronic Check
K894220,IL,1567,78,Female,False,Month-to-month,Fiber Optic,65.0,Credit Card (automatic)
Z909144,VA,5089,45,Female,False,Month-to-month,DSL,71.0,Credit Card (automatic)
D153017,NY,191,58,Female,False,Two Year,Fiber Optic,59.0,Mailed Check
O758268,NY,39962,83,Male,False,One year,DSL,43.0,Bank Transfer(automatic)
H901574,KS,996,38,Male,False,Two Year,Fiber Optic,72.0,Electronic Check
L96424,AL,8986,40,Male,False,Two Year,Fiber Optic,67.0,Credit Card (automatic)
M30051,MT,1240,49,Female,False,Month-to-month,Fiber Optic,69.0,Credit Card (automatic)
G426825,TN,8428,44,Female,False,Two Year,Fiber Optic,50.0,Electronic Check
T444872,PA,5924,84,Female,False,One year,Fiber Optic,70.0,Credit Card (automatic)
W389014,OH,690,88,Female,False,Month-to-month,Fiber Optic,69.0,Mailed Check
Z987566,IL,1589,61,Female,False,One year,Fiber Optic,70.0,Credit Card (automatic)
S987291,GA,2238,59,Male,True,Month-to-month,DSL,58.0,Electronic Check
M837325,MN,320,66,Male,False,Two Year,Fiber Optic,71.0,Electronic Check
Z13801,MT,8294,18,Male,False,One year,Fiber Optic,65.0,Bank Transfer(automatic)
I938194,AR,1111,82,Male,False,Month-to-month,Fiber Optic,52.0,Bank Transfer(automatic)
J101078,OR,2377,85,Male,False,Two Year,Fiber Optic,41.0,Credit Card (automatic)
Q875442,OH,16845,18,Female,False,Two Year,DSL,57.0,Electronic Check
O535543,WV,53,82,Male,False,Two Year,Fiber Optic,68.0,Electronic Check
A06667,KY,23746,21,Female,False,Two Year,DSL,57.0,Mailed Check
O985470,AL,171,41,Female,False,Month-to-month,Fiber Optic,49.0,Mailed Check
I439618,NY,1463,81,Female,False,Two Year,DSL,65.0,Electronic Check
F175070,PA,1773,25,Male,False,Month-to-month,DSL,63.0,Bank Transfer(automatic)
B369784,CA,35161,33,Female,False,Month-to-month,Fiber Optic,64.0,Electronic Check
P711855,MA,18170,48,Male,False,Month-to-month,DSL,61.0,Bank Transfer(automatic)
U505928,KY,884,39,Female,False,Two Year,Fiber Optic,61.0,Bank Transfer(automatic)
Z944286,NY,5061,78,Female,True,Month-to-month,DSL,56.0,Electronic Check
Z676567,IA,328,28,Male,False,Month-to-month,Fiber Optic,55.0,Credit Card (automatic)
H378203,LA,1480,35,Male,False,Two Year,Fiber Optic,61.0,Electronic Check
Y162835,GA,16398,57,Male,False,One year,DSL,63.0,Electronic Check
G88174,MO,2079,63,Male,False,One year,Fiber Optic,59.0,Electronic Check
H247640,FL,29499,47,Male,False,Month-to-month,Fiber Optic,66.0,Credit Card (automatic)
D545228,NE,492,62,Male,False,One year,DSL,65.0,Bank Transfer(automatic)
J115166,LA,1659,57,Male,False,Two Year,Fiber Optic,63.0,Electronic Check
P319624,FL,25150,40,Female,False,One year,Fiber Optic,47.0,Bank Transfer(automatic)
B136240,CA,9155,69,Female,False,Two Year,Fiber Optic,65.0,Credit Card (automatic)
G851411,TN,5363,44,Female,False,Two Year,Fiber Optic,71.0,Bank Transfer(automatic)
Q186415,PA,4696,31,Male,False,Month-to-month,Fiber Optic,60.0,Mailed Check
K412150,OK,284,22,Female,False,Month-to-month,DSL,53.0,Credit Card (automatic)
J562044,PA,397,71,Male,False,Month-to-month,Fiber Optic,71.0,Electronic Check
C585212,MI,21226,80,Male,False,Two Year,Fiber Optic,49.0,Electronic Check
Q956853,WI,856,22,Male,False,Month-to-month,DSL,52.0,Electronic Check
K840087,MO,429,42,Male,False,Month-to-month,DSL,72.0,Credit Card (automatic)
E249276,CA,16194,76,Female,False,Month-to-month,Fiber Optic,48.0,Mailed Check
G540903,PA,590,42,Male,False,One year,Fiber Optic,59.0,Bank Transfer(automatic)
M356621,TX,49487,38,Female,False,One year,Fiber Optic,51.0,Bank Transfer(automatic)
B707938,PA,30815,62,Female,True,Month-to-month,Fiber Optic,42.0,Electronic Check
C612880,VA,19162,41,Female,False,Month-to-month,Fiber Optic,63.0,Credit Card (automatic)
Q531557,NY,2468,77,Female,False,Two Year,Fiber Optic,44.0,Electronic Check
C271341,AL,6454,61,Female,False,One year,Fiber Optic,47.0,Mailed Check
F57817,PA,310,87,Male,False,Two Year,Fiber Optic,71.0,Bank Transfer(automatic)
Q722018,OH,454,54,Male,False,One year,Fiber Optic,56.0,Bank Transfer(automatic)
R65614,NE,135,31,Female,False,Two Year,Fiber Optic,58.0,Electronic Check
U961818,IL,1363,20,Male,False,One year,Fiber Optic,69.0,Bank Transfer(automatic)
A267630,CO,178,69,Male,False,Month-to-month,Fiber Optic,72.0,Bank Transfer(automatic)
L558926,KY,27,67,Male,False,One year,Fiber Optic,68.0,Credit Card (automatic)
E242415,NJ,44233,26,Female,True,Month-to-month,DSL,45.0,Mailed Check
T42915,NV,1171,76,Female,False,Two Year,DSL,48.0,Mailed Check
F186234,CA,11866,40,Female,False,One year,DSL,64.0,Electronic Check
N663753,VA,2123,86,Male,False,Two Year,DSL,72.0,Electronic Check
H960808,CA,31739,45,Female,False,Month-to-month,DSL,72.0,Mailed Check
L608283,CA,33901,37,Female,False,One year,Fiber Optic,62.0,Credit Card (automatic)
Z993409,ID,1051,77,Female,False,Month-to-month,Fiber Optic,56.0,Bank Transfer(automatic)
F774246,NJ,5491,68,Male,False,Month-to-month,Fiber Optic,47.0,Electronic Check
A36623,WV,1903,26,Male,False,Two Year,Fiber Optic,45.0,Credit Card (automatic)
E965419,GA,10815,75,Female,False,Month-to-month,Fiber Optic,65.0,Electronic Check
G272085,IL,1711,64,Female,False,One year,DSL,70.0,Electronic Check
K465973,MN,437,87,Female,False,Month-to-month,Fiber Optic,54.0,Bank Transfer(automatic)
W368790,OH,8920,67,Male,False,Two Year,Fiber Optic,68.0,Credit Card (automatic)
Q610916,NM,3412,24,Male,False,Two Year,Fiber Optic,68.0,Bank Transfer(automatic)
O435835,KY,173,59,Female,False,One year,Fiber Optic,69.0,Electronic Check
Q724137,NH,660,20,Female,False,Month-to-month,DSL,67.0,Mailed Check
I250725,VA,15299,80,Male,False,One year,DSL,47.0,Mailed Check
J75757,TN,336,67,Male,False,Month-to-month,DSL,70.0,Electronic Check
S541475,AL,24570,54,Male,False,Month-to-month,Fiber Optic,71.0,Electronic Check
P218738,IL,9768,40,Male,False,Two Year,Fiber Optic,39.0,Electronic Check
O881990,OR,2137,77,Male,False,Two Year,DSL,51.0,Bank Transfer(automatic)
S883911,TX,33015,80,Female,False,Month-to-month,Fiber Optic,60.0,Electronic Check
V588439,TX,1551,30,Female,False,Month-to-month,Fiber Optic,49.0,Bank Transfer(automatic)
J305888,AZ,2889,35,Female,False,Two Year,Fiber Optic,50.0,Mailed Check
Q270313,NC,7738,80,Male,False,Two Year,DSL,43.0,Bank Transfer(automatic)
H750600,KS,6380,88,Female,False,Two Year,Fiber Optic,60.0,Mailed Check
Z401773,KS,214,64,Male,False,One year,DSL,68.0,Bank Transfer(automatic)
I475020,FL,60191,64,Female,False,Month-to-month,DSL,57.0,Bank Transfer(automatic)
E459915,NY,12390,33,Male,False,Month-to-month,Fiber Optic,52.0,Electronic Check
A560329,MI,5282,32,Male,False,Month-to-month,Fiber Optic,66.0,Bank Transfer(automatic)
K400482,ID,397,81,Female,False,Month-to-month,DSL,71.0,Credit Card (automatic)
E705949,NC,54,49,Male,False,Two Year,Fiber Optic,68.0,Credit Card (automatic)
M646019,NY,811,73,Male,False,Month-to-month,Fiber Optic,59.0,Bank Transfer(automatic)
O302793,WI,5334,44,Male,False,Month-to-month,Fiber Optic,50.0,Electronic Check
E698741,KS,1169,79,Female,False,Two Year,Fiber Optic,66.0,Electronic Check
A987044,MD,26759,42,Female,True,Month-to-month,DSL,57.0,Electronic Check
D956699,SC,5350,30,Female,False,Month-to-month,DSL,67.0,Credit Card (automatic)
S451747,WV,9205,24,Female,False,Month-to-month,DSL,71.0,Credit Card (automatic)
R45785,NJ,8577,57,Male,False,Month-to-month,Fiber Optic,52.0,Credit Card (automatic)
R374499,NY,11897,22,Male,False,Month-to-month,Fiber Optic,68.0,Mailed Check
Y747047,FL,27612,43,Male,False,One year,DSL,56.0,Mailed Check
D666505,OH,159,58,Female,False,One year,Fiber Optic,51.0,Mailed Check
K492175,OK,7485,68,Male,False,Month-to-month,DSL,62.0,Credit Card (automatic)
G869245,VT,488,74,Female,False,Two Year,Fiber Optic,56.0,Mailed Check
N954346,ME,195,87,Male,False,One year,DSL,70.0,Mailed Check
I493615,WV,898,57,Male,False,Month-to-month,Fiber Optic,37.0,Bank Transfer(automatic)
W345311,VA,25928,34,Male,False,Two Year,Fiber Optic,72.0,Electronic Check
F86943,NY,813,35,Female,False,Month-to-month,Fiber Optic,71.0,Electronic Check
F823751,NY,6298,48,Female,False,Month-to-month,DSL,48.0,Bank Transfer(automatic)
I369913,TX,17243,53,Female,False,Month-to-month,Fiber Optic,70.0,Credit Card (automatic)
E702248,TX,14025,42,Female,False,Month-to-month,Fiber Optic,63.0,Bank Transfer(automatic)
H314025,TX,210,18,Male,False,One year,Fiber Optic,52.0,Mailed Check
C190080,MN,3080,45,Male,False,Two Year,Fiber Optic,55.0,Mailed Check
N123959,NC,340,24,Male,False,One year,DSL,58.0,Electronic Check
M899189,PA,4112,68,Male,False,Month-to-month,DSL,71.0,Electronic Check
J313434,VA,532,79,Male,False,Month-to-month,Fiber Optic,64.0,Mailed Check
I958169,NY,353,20,Male,False,Month-to-month,Fiber Optic,48.0,Credit Card (automatic)
C116690,NE,338,21,Male,False,One year,Fiber Optic,51.0,Electronic Check
F882447,NE,95,76,Female,False,One year,DSL,66.0,Mailed Check
E781539,OH,4300,81,Male,False,Two Year,Fiber Optic,58.0,Bank Transfer(automatic)
N296260,OR,34962,62,Male,False,Month-to-month,DSL,72.0,Credit Card (automatic)
J412316,VA,1624,47,Male,False,Two Year,DSL,69.0,Credit Card (automatic)
T169300,TX,24774,60,Female,False,Month-to-month,Fiber Optic,44.0,Mailed Check
C708997,TX,69413,25,Female,False,Two Year,Fiber Optic,51.0,Mailed Check
L277341,OH,18391,78,Male,False,Month-to-month,Fiber Optic,66.0,Credit Card (automatic)
B84035,ND,841,35,Male,False,Month-to-month,Fiber Optic,47.0,Mailed Check
M65348,WI,448,58,Male,False,One year,Fiber Optic,63.0,Credit Card (automatic)
D560109,FL,9922,25,Female,False,Month-to-month,Fiber Optic,68.0,Electronic Check
E94706,MO,788,29,Male,False,Two Year,Fiber Optic,60.0,Electronic Check
U272006,NJ,13269,66,Female,False,Two Year,DSL,63.0,Bank Transfer(automatic)
P261491,MN,13744,53,Female,False,Month-to-month,Fiber Optic,63.0,Credit Card (automatic)
J281764,GA,25266,33,Male,False,Two Year,Fiber Optic,54.0,Electronic Check
C34648,FL,4689,34,Female,False,Month-to-month,DSL,70.0,Electronic Check
Z501442,ME,2068,28,Male,False,Month-to-month,DSL,62.0,Bank Transfer(automatic)
P338134,IA,1104,25,Female,False,Month-to-month,DSL,56.0,Electronic Check
S704223,VA,32080,55,Female,False,Two Year,Fiber Optic,71.0,Mailed Check
U645837,TX,35230,88,Female,False,Month-to-month,DSL,67.0,Credit Card (automatic)
F830666,IN,1539,79,Male,False,Two Year,DSL,72.0,Electronic Check
E577272,GA,26094,24,Female,False,Month-to-month,DSL,61.0,Mailed Check
P450130,VA,12705,18,Male,False,Month-to-month,Fiber Optic,61.0,Bank Transfer(automatic)
D292974,MT,17,34,Male,False,Month-to-month,Fiber Optic,60.0,Mailed Check
L594942,NJ,40335,31,Nonbinary,False,Month-to-month,Fiber Optic,71.0,Bank Transfer(automatic)
D449561,IL,3211,72,Female,False,Month-to-month,Fiber Optic,68.0,Mailed Check
Z637015,FL,34,56,Male,False,Month-to-month,Fiber Optic,61.0,Credit Card (automatic)
J215190,NE,1232,87,Male,False,Two Year,Fiber Optic,64.0,Credit Card (automatic)
S222652,TX,19092,70,Male,False,One year,DSL,63.0,Mailed Check
R369407,CA,820,80,Female,False,Month-to-month,Fiber Optic,52.0,Electronic Check
J339712,TX,38597,62,Male,False,Month-to-month,Fiber Optic,62.0,Electronic Check
M30542,ME,1082,18,Male,False,Two Year,Fiber Optic,60.0,Mailed Check
Z709934,ND,237,79,Female,False,Month-to-month,DSL,47.0,Electronic Check
M18617,WI,1269,42,Male,False,Month-to-month,Fiber Optic,65.0,Credit Card (automatic)
A490867,NJ,27017,41,Male,False,Two Year,Fiber Optic,52.0,Bank Transfer(automatic)
E605510,CA,6508,28,Female,False,Month-to-month,Fiber Optic,54.0,Bank Transfer(automatic)
C426956,NC,15183,36,Male,False,Month-to-month,DSL,56.0,Bank Transfer(automatic)
N312898,WA,7008,31,Male,False,Two Year,DSL,58.0,Credit Card (automatic)
P401215,CA,36792,81,Male,False,Month-to-month,DSL,63.0,Electronic Check
Y168157,GA,49694,65,Female,False,Month-to-month,DSL,42.0,Mailed Check
F702843,MO,5817,64,Male,True,Month-to-month,Fiber Optic,63.0,Credit Card (automatic)
O346280,CA,73778,42,Male,False,Month-to-month,DSL,47.0,Credit Card (automatic)
E798904,PR,30784,83,Male,True,Month-to-month,DSL,63.0,Bank Transfer(automatic)
F789317,IL,3433,43,Male,False,Month-to-month,Fiber Optic,56.0,Mailed Check
D938071,MO,2723,45,Male,False,Two Year,DSL,62.0,Credit Card (automatic)
J237830,TX,887,35,Female,False,Month-to-month,DSL,64.0,Credit Card (automatic)
W679652,OH,60476,40,Male,False,Two Year,Fiber Optic,63.0,Credit Card (automatic)
I317260,WI,16062,42,Male,False,Two Year,DSL,64.0,Electronic Check
U00501,KS,524,65,Female,False,Month-to-month,DSL,69.0,Mailed Check
P980194,NY,31251,86,Female,True,Month-to-month,Fiber Optic,36.0,Mailed Check
G417160,VT,1730,56,Female,False,Two Year,Fiber Optic,46.0,Credit Card (automatic)
P271479,SD,1455,48,Male,False,One year,Fiber Optic,63.0,Electronic Check
G340831,VT,75,45,Male,False,One year,Fiber Optic,38.0,Bank Transfer(automatic)
E556319,WA,11195,44,Male,False,One year,Fiber Optic,51.0,Bank Transfer(automatic)
V493123,TX,38568,27,Male,False,Month-to-month,DSL,65.0,Bank Transfer(automatic)
T431514,PA,1537,49,Female,False,Month-to-month,Fiber Optic,46.0,Mailed Check
K202230,FL,33287,68,Female,False,Month-to-month,DSL,70.0,Electronic Check
L154203,KS,220,44,Male,False,One year,Fiber Optic,62.0,Mailed Check
K960941,KS,158,78,Female,False,Two Year,Fiber Optic,71.0,Credit Card (automatic)
W368352,IA,2159,39,Female,False,Month-to-month,Fiber Optic,64.0,Credit Card (automatic)
B568158,IL,227,60,Female,False,Month-to-month,DSL,70.0,Mailed Check
M235859,MA,16022,87,Male,False,One year,Fiber Optic,41.0,Credit Card (automatic)
X774162,PA,131,42,Female,False,Month-to-month,Fiber Optic,49.0,Electronic Check
D456001,NY,2901,33,Male,False,One year,DSL,56.0,Mailed Check
C356278,AR,3937,63,Male,False,Month-to-month,DSL,39.0,Credit Card (automatic)
L319399,MA,19350,72,Male,False,Month-to-month,DSL,66.0,Bank Transfer(automatic)
N10509,IL,412,39,Female,False,Two Year,Fiber Optic,63.0,Electronic Check
C825312,NH,2180,81,Female,False,One year,Fiber Optic,71.0,Credit Card (automatic)
L129384,OH,14243,51,Female,False,Month-to-month,DSL,59.0,Bank Transfer(automatic)
T56833,VA,13712,39,Female,False,Two Year,Fiber Optic,61.0,Bank Transfer(automatic)
T987467,ME,1570,55,Male,False,Month-to-month,DSL,61.0,Electronic Check
I62827,LA,7413,49,Male,False,Month-to-month,DSL,55.0,Bank Transfer(automatic)
K316303,KS,2455,18,Female,False,Two Year,Fiber Optic,41.0,Credit Card (automatic)
C661614,PA,680,88,Female,False,Two Year,Fiber Optic,71.0,Electronic Check
O884860,VA,297,22,Female,False,Month-to-month,Fiber Optic,51.0,Bank Transfer(automatic)
X349441,MI,7514,51,Male,False,Month-to-month,Fiber Optic,51.0,Bank Transfer(automatic)
F486144,MO,754,34,Female,True,Month-to-month,DSL,52.0,Bank Transfer(automatic)
A795602,OK,1659,51,Female,False,Month-to-month,Fiber Optic,57.0,Electronic Check
P374315,TN,30253,51,Female,False,Two Year,DSL,50.0,Credit Card (automatic)
L393972,CA,16783,72,Female,False,Month-to-month,Fiber Optic,57.0,Bank Transfer(automatic)
L940323,NC,26054,79,Female,False,Two Year,Fiber Optic,71.0,Mailed Check
U515711,CA,21,80,Male,False,Two Year,Fiber Optic,67.0,Mailed Check
U344970,MI,1448,24,Male,False,Month-to-month,Fiber Optic,62.0,Mailed Check
S199014,MO,2004,82,Female,False,Month-to-month,DSL,52.0,Credit Card (automatic)
S944238,TN,1206,46,Female,False,Two Year,Fiber Optic,69.0,Credit Card (automatic)
M752980,OH,61,71,Female,False,One year,DSL,69.0,Electronic Check
T482512,IA,5044,67,Male,False,Month-to-month,Fiber Optic,68.0,Mailed Check
L542612,OK,739,77,Male,False,One year,Fiber Optic,66.0,Bank Transfer(automatic)
I679830,MI,865,49,Male,False,One year,Fiber Optic,64.0,Bank Transfer(automatic)
L933426,LA,1210,78,Male,False,Two Year,Fiber Optic,69.0,Bank Transfer(automatic)
K725096,CA,36550,89,Male,False,Month-to-month,DSL,65.0,Bank Transfer(automatic)
D225235,MI,36711,26,Female,False,One year,Fiber Optic,67.0,Electronic Check
Q822881,TN,6473,42,Male,False,Month-to-month,Fiber Optic,55.0,Bank Transfer(automatic)
K112352,SD,215,45,Male,False,One year,Fiber Optic,59.0,Credit Card (automatic)
N523135,WA,8689,51,Male,False,Two Year,Fiber Optic,69.0,Bank Transfer(automatic)
Q26506,SC,1150,65,Female,True,Two Year,DSL,71.0,Bank Transfer(automatic)
R593883,ND,1348,72,Male,False,Month-to-month,DSL,62.0,Bank Transfer(automatic)
N222050,TN,15738,43,Female,False,Two Year,Fiber Optic,69.0,Electronic Check
Z460359,IN,6572,44,Female,False,Month-to-month,DSL,48.0,Electronic Check
K885847,MD,199,50,Male,False,Two Year,Fiber Optic,69.0,Electronic Check
V698076,CT,4928,86,Male,True,Month-to-month,Fiber Optic,44.0,Bank Transfer(automatic)
A825502,MI,2068,29,Female,False,Month-to-month,Fiber Optic,61.0,Electronic Check
H928939,CA,39043,56,Female,False,Month-to-month,Fiber Optic,58.0,Electronic Check
X37445,NC,10056,29,Male,False,Month-to-month,Fiber Optic,48.0,Mailed Check
J33472,NE,176,73,Male,False,Month-to-month,DSL,66.0,Credit Card (automatic)
